,weight,height,label,predict
4991,0.36,0.7,thin,normal
4992,0.51,0.94,thin,thin
4993,0.8,0.985,normal,normal
4994,0.61,0.88,normal,normal
4995,0.77,0.785,fat,fat
4996,0.58,0.885,normal,thin
4997,0.74,0.655,fat,fat
4998,0.43,0.7,normal,normal
4999,0.63,0.61,fat,fat
5000,0.45,0.97,thin,thin
5001,0.55,0.92,thin,thin
5002,0.75,0.87,normal,normal
5003,0.51,0.975,thin,thin
5004,0.4,0.72,normal,normal
5005,0.79,0.845,fat,fat
5006,0.58,0.81,normal,normal
5007,0.77,0.725,fat,fat
5008,0.74,0.675,fat,fat
5009,0.8,0.97,normal,normal
5010,0.7,0.725,fat,fat
5011,0.72,0.935,normal,normal
5012,0.41,0.88,thin,thin
5013,0.38,0.7,normal,normal
5014,0.55,0.94,thin,thin
5015,0.59,0.705,fat,fat
5016,0.56,0.635,fat,fat
5017,0.47,0.715,normal,normal
5018,0.44,0.81,thin,thin
5019,0.77,0.695,fat,fat
5020,0.69,0.605,fat,fat
5021,0.52,0.79,normal,normal
5022,0.66,0.885,normal,normal
5023,0.42,0.95,thin,thin
5024,0.71,0.695,fat,fat
5025,0.69,0.615,fat,fat
5026,0.62,0.69,fat,fat
5027,0.65,0.815,normal,normal
5028,0.52,0.935,thin,thin
5029,0.66,0.64,fat,fat
5030,0.78,0.665,fat,fat
5031,0.53,0.99,thin,thin
5032,0.46,0.625,fat,fat
5033,0.42,0.6,fat,fat
5034,0.36,0.825,thin,thin
5035,0.44,0.955,thin,thin
5036,0.38,0.725,thin,thin
5037,0.61,0.675,fat,fat
5038,0.64,0.88,normal,normal
5039,0.71,0.855,normal,normal
5040,0.53,0.89,thin,thin
5041,0.57,0.84,normal,normal
5042,0.35,0.975,thin,thin
5043,0.55,0.635,fat,fat
5044,0.64,0.81,normal,normal
5045,0.61,0.95,thin,thin
5046,0.48,0.935,thin,thin
5047,0.56,0.775,normal,normal
5048,0.7,0.645,fat,fat
5049,0.38,0.95,thin,thin
5050,0.62,0.98,thin,thin
5051,0.59,0.77,normal,normal
5052,0.61,0.825,normal,normal
5053,0.54,0.94,thin,thin
5054,0.79,0.8,fat,fat
5055,0.38,0.63,normal,normal
5056,0.54,0.88,thin,thin
5057,0.49,0.665,fat,fat
5058,0.41,0.87,thin,thin
5059,0.46,0.72,normal,normal
5060,0.52,0.655,fat,fat
5061,0.6,0.6,fat,fat
5062,0.37,0.705,normal,normal
5063,0.67,0.98,thin,thin
5064,0.39,0.715,normal,normal
5065,0.51,0.75,normal,normal
5066,0.59,0.78,normal,normal
5067,0.41,0.91,thin,thin
5068,0.39,0.705,normal,normal
5069,0.76,0.935,normal,normal
5070,0.52,0.77,normal,normal
5071,0.51,0.615,fat,fat
5072,0.58,0.915,thin,thin
5073,0.74,0.925,normal,normal
5074,0.38,0.62,normal,normal
5075,0.61,0.775,fat,fat
5076,0.51,0.645,fat,fat
5077,0.59,0.825,normal,normal
5078,0.57,0.695,fat,fat
5079,0.66,0.84,normal,normal
5080,0.67,0.86,normal,normal
5081,0.37,0.62,normal,normal
5082,0.48,0.785,normal,normal
5083,0.56,0.91,thin,thin
5084,0.63,0.985,thin,thin
5085,0.42,0.84,thin,thin
5086,0.66,0.685,fat,fat
5087,0.52,0.835,normal,normal
5088,0.74,0.98,normal,normal
5089,0.37,0.605,fat,fat
5090,0.65,0.75,fat,fat
5091,0.51,0.895,thin,thin
5092,0.67,0.87,normal,normal
5093,0.57,0.805,normal,normal
5094,0.65,0.83,normal,normal
5095,0.38,0.67,normal,normal
5096,0.44,0.72,normal,normal
5097,0.51,0.87,thin,thin
5098,0.71,0.7,fat,fat
5099,0.6,0.89,normal,normal
5100,0.74,0.775,fat,fat
5101,0.57,0.645,fat,fat
5102,0.42,0.995,thin,thin
5103,0.36,0.895,thin,thin
5104,0.76,0.895,normal,normal
5105,0.76,0.64,fat,fat
5106,0.38,0.85,thin,thin
5107,0.68,0.71,fat,fat
5108,0.44,0.67,normal,normal
5109,0.35,0.765,thin,thin
5110,0.41,0.775,thin,thin
5111,0.54,0.84,normal,normal
5112,0.62,0.885,normal,normal
5113,0.71,0.925,normal,normal
5114,0.53,0.6,fat,fat
5115,0.61,0.765,fat,fat
5116,0.48,0.735,normal,normal
5117,0.39,0.925,thin,thin
5118,0.72,0.67,fat,fat
5119,0.74,0.965,normal,normal
5120,0.47,0.91,thin,thin
5121,0.66,0.925,normal,normal
5122,0.35,0.745,thin,thin
5123,0.8,1.0,normal,normal
5124,0.78,0.935,normal,normal
5125,0.62,0.61,fat,fat
5126,0.35,0.71,thin,thin
5127,0.79,0.95,normal,normal
5128,0.45,0.76,normal,normal
5129,0.66,0.875,normal,normal
5130,0.42,0.95,thin,thin
5131,0.57,0.75,fat,fat
5132,0.54,0.835,normal,normal
5133,0.51,0.935,thin,thin
5134,0.8,0.82,fat,fat
5135,0.65,0.61,fat,fat
5136,0.36,0.935,thin,thin
5137,0.65,0.795,fat,fat
5138,0.77,0.785,fat,fat
5139,0.56,0.86,normal,normal
5140,0.68,0.63,fat,fat
5141,0.76,0.8,fat,fat
5142,0.6,0.665,fat,fat
5143,0.44,0.62,fat,fat
5144,0.48,0.64,fat,fat
5145,0.51,0.85,thin,thin
5146,0.35,1.0,thin,thin
5147,0.45,0.77,normal,normal
5148,0.72,0.805,fat,fat
5149,0.77,0.97,normal,normal
5150,0.72,0.795,fat,fat
5151,0.67,0.74,fat,fat
5152,0.68,0.66,fat,fat
5153,0.69,0.89,normal,normal
5154,0.63,0.79,fat,fat
5155,0.49,0.775,normal,normal
5156,0.69,1.0,thin,thin
5157,0.35,0.665,normal,normal
5158,0.73,0.815,fat,fat
5159,0.36,0.63,normal,normal
5160,0.68,1.0,thin,thin
5161,0.5,0.92,thin,thin
5162,0.46,0.925,thin,thin
5163,0.72,0.83,fat,fat
5164,0.69,0.65,fat,fat
5165,0.51,0.885,thin,thin
5166,0.49,0.915,thin,thin
5167,0.35,0.825,thin,thin
5168,0.78,0.91,normal,normal
5169,0.8,0.945,normal,normal
5170,0.47,0.785,normal,normal
5171,0.78,0.98,normal,normal
5172,0.68,0.93,normal,normal
5173,0.7,0.715,fat,fat
5174,0.61,0.61,fat,fat
5175,0.45,0.915,thin,thin
5176,0.49,0.905,thin,thin
5177,0.51,0.72,normal,normal
5178,0.37,0.665,normal,normal
5179,0.46,0.72,normal,normal
5180,0.53,1.0,thin,thin
5181,0.58,0.67,fat,fat
5182,0.36,0.815,thin,thin
5183,0.62,0.645,fat,fat
5184,0.61,0.785,normal,normal
5185,0.46,1.0,thin,thin
5186,0.64,0.965,thin,thin
5187,0.45,0.74,normal,normal
5188,0.78,0.68,fat,fat
5189,0.66,0.645,fat,fat
5190,0.5,0.86,thin,thin
5191,0.73,0.745,fat,fat
5192,0.41,0.855,thin,thin
5193,0.68,0.73,fat,fat
5194,0.62,0.675,fat,fat
5195,0.49,0.63,fat,fat
5196,0.53,0.65,fat,fat
5197,0.4,0.835,thin,thin
5198,0.7,0.97,normal,normal
5199,0.47,0.69,normal,normal
5200,0.42,0.715,normal,normal
5201,0.63,0.995,thin,thin
5202,0.53,0.95,thin,thin
5203,0.7,0.915,normal,normal
5204,0.72,0.995,thin,normal
5205,0.47,0.965,thin,thin
5206,0.55,0.76,normal,normal
5207,0.58,1.0,thin,thin
5208,0.8,0.69,fat,fat
5209,0.46,0.985,thin,thin
5210,0.36,0.995,thin,thin
5211,0.8,0.905,normal,normal
5212,0.64,0.765,fat,fat
5213,0.61,0.73,fat,fat
5214,0.69,0.82,fat,fat
5215,0.71,0.645,fat,fat
5216,0.7,0.8,fat,fat
5217,0.36,0.855,thin,thin
5218,0.4,0.67,normal,normal
5219,0.35,0.835,thin,thin
5220,0.76,0.88,normal,normal
5221,0.78,0.92,normal,normal
5222,0.76,0.675,fat,fat
5223,0.59,0.85,normal,normal
5224,0.74,0.82,fat,fat
5225,0.36,0.615,normal,normal
5226,0.78,0.9,normal,normal
5227,0.78,0.79,fat,fat
5228,0.77,0.855,fat,fat
5229,0.67,0.86,normal,normal
5230,0.43,0.975,thin,thin
5231,0.64,0.875,normal,normal
5232,0.49,0.9,thin,thin
5233,0.69,0.64,fat,fat
5234,0.76,0.975,normal,normal
5235,0.36,0.625,normal,normal
5236,0.4,0.82,thin,thin
5237,0.68,0.75,fat,fat
5238,0.76,0.975,normal,normal
5239,0.38,0.61,fat,fat
5240,0.4,0.805,thin,thin
5241,0.54,0.825,normal,normal
5242,0.68,0.8,fat,fat
5243,0.51,0.79,normal,normal
5244,0.46,0.99,thin,thin
5245,0.62,0.76,fat,fat
5246,0.77,0.86,fat,fat
5247,0.51,0.935,thin,thin
5248,0.7,0.98,thin,normal
5249,0.62,0.875,normal,normal
5250,0.53,0.765,normal,normal
5251,0.52,0.955,thin,thin
5252,0.57,0.925,thin,thin
5253,0.54,0.8,normal,normal
5254,0.68,0.815,fat,fat
5255,0.53,0.64,fat,fat
5256,0.74,0.6,fat,fat
5257,0.65,0.965,thin,thin
5258,0.58,0.94,thin,thin
5259,0.38,0.765,thin,thin
5260,0.67,0.9,normal,normal
5261,0.36,0.705,thin,normal
5262,0.61,0.92,thin,thin
5263,0.61,0.86,normal,normal
5264,0.35,0.88,thin,thin
5265,0.35,0.64,normal,normal
5266,0.39,0.68,normal,normal
5267,0.73,0.735,fat,fat
5268,0.77,0.69,fat,fat
5269,0.49,0.86,thin,thin
5270,0.41,0.88,thin,thin
5271,0.76,0.645,fat,fat
5272,0.46,0.86,thin,thin
5273,0.71,0.63,fat,fat
5274,0.4,0.97,thin,thin
5275,0.56,0.635,fat,fat
5276,0.69,0.7,fat,fat
5277,0.79,0.79,fat,fat
5278,0.48,0.82,thin,thin
5279,0.72,0.685,fat,fat
5280,0.36,0.73,thin,thin
5281,0.35,0.645,normal,normal
5282,0.57,0.96,thin,thin
5283,0.44,0.8,thin,thin
5284,0.71,0.785,fat,fat
5285,0.66,0.845,normal,normal
5286,0.43,0.84,thin,thin
5287,0.71,0.69,fat,fat
5288,0.74,0.865,normal,normal
5289,0.58,0.96,thin,thin
5290,0.51,0.745,normal,normal
5291,0.66,0.68,fat,fat
5292,0.56,0.795,normal,normal
5293,0.66,0.6,fat,fat
5294,0.69,0.86,normal,normal
5295,0.49,0.66,fat,fat
5296,0.53,0.825,normal,normal
5297,0.74,0.93,normal,normal
5298,0.35,0.87,thin,thin
5299,0.63,0.785,fat,fat
5300,0.59,0.98,thin,thin
5301,0.51,0.605,fat,fat
5302,0.57,0.925,thin,thin
5303,0.48,0.74,normal,normal
5304,0.68,0.685,fat,fat
5305,0.52,0.67,fat,fat
5306,0.49,0.69,fat,fat
5307,0.68,0.915,normal,normal
5308,0.73,0.785,fat,fat
5309,0.76,0.84,fat,fat
5310,0.44,0.97,thin,thin
5311,0.56,0.775,normal,normal
5312,0.47,0.945,thin,thin
5313,0.8,0.97,normal,normal
5314,0.73,0.95,normal,normal
5315,0.42,0.66,normal,normal
5316,0.7,0.73,fat,fat
5317,0.64,0.91,normal,normal
5318,0.36,0.675,normal,normal
5319,0.37,0.67,normal,normal
5320,0.46,0.89,thin,thin
5321,0.8,0.745,fat,fat
5322,0.39,0.855,thin,thin
5323,0.77,0.71,fat,fat
5324,0.44,0.705,normal,normal
5325,0.43,0.76,normal,normal
5326,0.71,0.6,fat,fat
5327,0.56,0.73,fat,fat
5328,0.72,0.99,thin,normal
5329,0.71,0.625,fat,fat
5330,0.54,0.965,thin,thin
5331,0.44,0.705,normal,normal
5332,0.49,0.96,thin,thin
5333,0.39,0.98,thin,thin
5334,0.62,0.675,fat,fat
5335,0.75,0.98,normal,normal
5336,0.65,0.94,thin,normal
5337,0.74,0.645,fat,fat
5338,0.37,0.73,thin,thin
5339,0.78,0.77,fat,fat
5340,0.59,0.775,normal,normal
5341,0.69,0.755,fat,fat
5342,0.73,0.75,fat,fat
5343,0.49,0.85,thin,thin
5344,0.71,0.85,normal,normal
5345,0.6,0.835,normal,normal
5346,0.53,0.69,fat,fat
5347,0.47,0.68,fat,fat
5348,0.51,0.64,fat,fat
5349,0.63,0.7,fat,fat
5350,0.69,0.99,thin,thin
5351,0.73,0.72,fat,fat
5352,0.69,0.62,fat,fat
5353,0.39,0.74,thin,thin
5354,0.42,0.84,thin,thin
5355,0.53,0.86,thin,thin
5356,0.7,0.69,fat,fat
5357,0.61,0.75,fat,fat
5358,0.66,0.745,fat,fat
5359,0.47,0.84,thin,thin
5360,0.8,0.7,fat,fat
5361,0.8,0.79,fat,fat
5362,0.42,0.755,thin,thin
5363,0.45,0.66,fat,fat
5364,0.61,0.78,fat,normal
5365,0.59,0.74,fat,fat
5366,0.7,0.66,fat,fat
5367,0.38,0.725,thin,thin
5368,0.77,0.995,normal,normal
5369,0.71,0.71,fat,fat
5370,0.66,0.75,fat,fat
5371,0.55,0.98,thin,thin
5372,0.7,0.685,fat,fat
5373,0.38,0.89,thin,thin
5374,0.73,0.675,fat,fat
5375,0.39,0.825,thin,thin
5376,0.55,0.77,normal,normal
5377,0.7,0.925,normal,normal
5378,0.67,0.66,fat,fat
5379,0.48,0.675,fat,fat
5380,0.37,0.945,thin,thin
5381,0.55,0.635,fat,fat
5382,0.38,0.965,thin,thin
5383,0.47,0.71,normal,normal
5384,0.7,0.72,fat,fat
5385,0.44,0.63,fat,fat
5386,0.41,0.875,thin,thin
5387,0.78,0.88,fat,fat
5388,0.38,0.61,fat,fat
5389,0.42,0.78,thin,thin
5390,0.41,0.695,normal,normal
5391,0.54,0.985,thin,thin
5392,0.62,1.0,thin,thin
5393,0.73,0.655,fat,fat
5394,0.46,0.925,thin,thin
5395,0.71,0.725,fat,fat
5396,0.42,0.665,normal,normal
5397,0.71,0.895,normal,normal
5398,0.37,0.64,normal,normal
5399,0.8,0.72,fat,fat
5400,0.43,0.605,fat,fat
5401,0.46,0.73,normal,normal
5402,0.49,0.7,fat,normal
5403,0.77,0.675,fat,fat
5404,0.48,0.735,normal,normal
5405,0.65,0.665,fat,fat
5406,0.44,0.91,thin,thin
5407,0.72,0.635,fat,fat
5408,0.68,0.65,fat,fat
5409,0.55,0.685,fat,fat
5410,0.49,0.775,normal,normal
5411,0.44,0.82,thin,thin
5412,0.35,0.72,thin,thin
5413,0.37,0.84,thin,thin
5414,0.77,0.94,normal,normal
5415,0.73,0.65,fat,fat
5416,0.66,0.785,fat,fat
5417,0.41,0.94,thin,thin
5418,0.39,0.915,thin,thin
5419,0.5,0.72,normal,normal
5420,0.35,0.625,normal,normal
5421,0.5,0.93,thin,thin
5422,0.59,0.635,fat,fat
5423,0.62,0.85,normal,normal
5424,0.35,0.93,thin,thin
5425,0.45,0.745,normal,normal
5426,0.74,0.75,fat,fat
5427,0.58,0.73,fat,fat
5428,0.66,0.7,fat,fat
5429,0.69,0.785,fat,fat
5430,0.71,0.715,fat,fat
5431,0.68,0.835,normal,normal
5432,0.41,0.69,normal,normal
5433,0.39,0.9,thin,thin
5434,0.73,0.625,fat,fat
5435,0.52,0.77,normal,normal
5436,0.38,0.795,thin,thin
5437,0.38,0.765,thin,thin
5438,0.48,0.66,fat,fat
5439,0.54,0.76,normal,normal
5440,0.57,0.64,fat,fat
5441,0.55,0.6,fat,fat
5442,0.44,0.955,thin,thin
5443,0.44,0.745,normal,normal
5444,0.62,0.81,normal,normal
5445,0.71,0.885,normal,normal
5446,0.45,0.78,thin,thin
5447,0.8,0.715,fat,fat
5448,0.5,0.805,normal,normal
5449,0.71,0.99,thin,normal
5450,0.66,0.86,normal,normal
5451,0.59,0.665,fat,fat
5452,0.4,0.995,thin,thin
5453,0.72,0.815,fat,fat
5454,0.53,0.645,fat,fat
5455,0.63,0.885,normal,normal
5456,0.6,0.665,fat,fat
5457,0.8,0.635,fat,fat
5458,0.66,0.935,normal,normal
5459,0.54,0.71,fat,fat
5460,0.44,0.945,thin,thin
5461,0.8,0.715,fat,fat
5462,0.54,0.99,thin,thin
5463,0.74,0.9,normal,normal
5464,0.69,0.97,thin,normal
5465,0.71,0.825,fat,fat
5466,0.54,0.765,normal,normal
5467,0.37,0.65,normal,normal
5468,0.71,0.725,fat,fat
5469,0.8,0.77,fat,fat
5470,0.8,0.655,fat,fat
5471,0.49,0.8,normal,normal
5472,0.74,0.975,normal,normal
5473,0.66,0.85,normal,normal
5474,0.42,0.85,thin,thin
5475,0.79,0.775,fat,fat
5476,0.68,0.675,fat,fat
5477,0.52,0.61,fat,fat
5478,0.62,0.64,fat,fat
5479,0.76,0.77,fat,fat
5480,0.67,0.835,normal,normal
5481,0.54,0.82,normal,normal
5482,0.42,0.875,thin,thin
5483,0.76,0.815,fat,fat
5484,0.45,0.785,thin,thin
5485,0.53,0.79,normal,normal
5486,0.65,0.725,fat,fat
5487,0.74,0.995,normal,normal
5488,0.53,0.655,fat,fat
5489,0.43,0.715,normal,normal
5490,0.7,0.755,fat,fat
5491,0.63,0.945,thin,thin
5492,0.65,0.82,normal,normal
5493,0.66,0.785,fat,fat
5494,0.69,0.665,fat,fat
5495,0.78,0.905,normal,normal
5496,0.75,0.84,fat,fat
5497,0.53,0.615,fat,fat
5498,0.77,0.875,fat,fat
5499,0.5,0.965,thin,thin
5500,0.71,0.775,fat,fat
5501,0.5,0.705,fat,fat
5502,0.42,0.665,normal,normal
5503,0.49,0.76,normal,normal
5504,0.62,0.895,normal,normal
5505,0.72,0.64,fat,fat
5506,0.5,0.81,normal,normal
5507,0.37,0.79,thin,thin
5508,0.67,0.935,normal,normal
5509,0.69,0.66,fat,fat
5510,0.48,0.67,fat,fat
5511,0.55,0.985,thin,thin
5512,0.41,0.645,normal,normal
5513,0.59,0.71,fat,fat
5514,0.49,1.0,thin,thin
5515,0.35,0.975,thin,thin
5516,0.53,0.78,normal,normal
5517,0.65,0.635,fat,fat
5518,0.56,0.905,thin,thin
5519,0.59,0.695,fat,fat
5520,0.35,0.63,normal,normal
5521,0.48,0.65,fat,fat
5522,0.48,0.645,fat,fat
5523,0.79,0.81,fat,fat
5524,0.46,0.645,fat,fat
5525,0.73,0.635,fat,fat
5526,0.71,0.615,fat,fat
5527,0.77,0.81,fat,fat
5528,0.59,0.92,thin,thin
5529,0.45,0.695,normal,normal
5530,0.41,0.985,thin,thin
5531,0.57,0.87,normal,normal
5532,0.4,0.865,thin,thin
5533,0.59,0.975,thin,thin
5534,0.41,1.0,thin,thin
5535,0.44,0.89,thin,thin
5536,0.44,1.0,thin,thin
5537,0.5,0.97,thin,thin
5538,0.44,0.84,thin,thin
5539,0.63,0.855,normal,normal
5540,0.75,0.68,fat,fat
5541,0.47,0.705,normal,normal
5542,0.67,0.795,fat,fat
5543,0.48,0.6,fat,fat
5544,0.61,0.885,normal,normal
5545,0.48,0.84,thin,thin
5546,0.8,0.71,fat,fat
5547,0.53,0.88,thin,thin
5548,0.57,0.96,thin,thin
5549,0.58,0.93,thin,thin
5550,0.5,0.75,normal,normal
5551,0.65,0.85,normal,normal
5552,0.51,0.72,normal,normal
5553,0.36,0.635,normal,normal
5554,0.65,0.94,thin,normal
5555,0.55,0.985,thin,thin
5556,0.69,0.7,fat,fat
5557,0.47,0.825,thin,thin
5558,0.69,0.915,normal,normal
5559,0.65,0.965,thin,thin
5560,0.48,0.955,thin,thin
5561,0.77,1.0,normal,normal
5562,0.38,0.68,normal,normal
5563,0.36,0.885,thin,thin
5564,0.5,0.74,normal,normal
5565,0.37,0.815,thin,thin
5566,0.55,0.865,thin,thin
5567,0.58,0.745,fat,fat
5568,0.49,0.985,thin,thin
5569,0.55,0.68,fat,fat
5570,0.75,0.895,normal,normal
5571,0.36,0.865,thin,thin
5572,0.61,0.67,fat,fat
5573,0.58,0.775,normal,normal
5574,0.38,0.845,thin,thin
5575,0.67,0.895,normal,normal
5576,0.36,0.865,thin,thin
5577,0.79,0.655,fat,fat
5578,0.65,0.61,fat,fat
5579,0.66,0.74,fat,fat
5580,0.59,0.775,normal,normal
5581,0.61,0.865,normal,normal
5582,0.73,0.915,normal,normal
5583,0.67,0.875,normal,normal
5584,0.79,0.795,fat,fat
5585,0.71,0.875,normal,normal
5586,0.56,0.805,normal,normal
5587,0.62,0.81,normal,normal
5588,0.62,0.935,thin,thin
5589,0.46,0.69,normal,normal
5590,0.63,0.62,fat,fat
5591,0.58,0.995,thin,thin
5592,0.71,0.825,fat,fat
5593,0.4,0.815,thin,thin
5594,0.75,0.985,normal,normal
5595,0.76,0.6,fat,fat
5596,0.49,0.755,normal,normal
5597,0.53,0.935,thin,thin
5598,0.74,0.865,normal,normal
5599,0.79,0.89,normal,normal
5600,0.68,0.96,thin,normal
5601,0.77,0.63,fat,fat
5602,0.53,0.88,thin,thin
5603,0.54,0.79,normal,normal
5604,0.62,0.9,normal,normal
5605,0.52,0.74,normal,normal
5606,0.68,0.81,fat,fat
5607,0.73,0.985,normal,normal
5608,0.54,0.935,thin,thin
5609,0.57,0.795,normal,normal
5610,0.61,0.68,fat,fat
5611,0.52,0.955,thin,thin
5612,0.55,0.875,thin,thin
5613,0.8,0.735,fat,fat
5614,0.62,0.695,fat,fat
5615,0.68,0.915,normal,normal
5616,0.71,0.98,thin,normal
5617,0.65,0.82,normal,normal
5618,0.66,0.84,normal,normal
5619,0.54,0.87,thin,thin
5620,0.45,0.895,thin,thin
5621,0.56,0.91,thin,thin
5622,0.56,0.915,thin,thin
5623,0.37,0.605,fat,fat
5624,0.53,0.91,thin,thin
5625,0.55,0.845,normal,normal
5626,0.73,0.98,normal,normal
5627,0.74,0.865,normal,normal
5628,0.55,0.6,fat,fat
5629,0.78,0.965,normal,normal
5630,0.75,0.79,fat,fat
5631,0.4,0.73,normal,normal
5632,0.68,0.895,normal,normal
5633,0.6,0.68,fat,fat
5634,0.78,0.625,fat,fat
5635,0.53,0.73,normal,normal
5636,0.38,0.965,thin,thin
5637,0.59,0.89,normal,normal
5638,0.57,0.675,fat,fat
5639,0.42,0.635,fat,fat
5640,0.74,0.94,normal,normal
5641,0.67,0.63,fat,fat
5642,0.71,0.92,normal,normal
5643,0.46,0.77,normal,normal
5644,0.61,0.635,fat,fat
5645,0.61,0.85,normal,normal
5646,0.43,0.6,fat,fat
5647,0.59,0.66,fat,fat
5648,0.43,0.825,thin,thin
5649,0.61,0.66,fat,fat
5650,0.46,1.0,thin,thin
5651,0.64,0.79,fat,fat
5652,0.68,0.66,fat,fat
5653,0.6,0.95,thin,thin
5654,0.42,0.87,thin,thin
5655,0.49,0.945,thin,thin
5656,0.47,0.99,thin,thin
5657,0.35,0.71,thin,thin
5658,0.72,0.645,fat,fat
5659,0.73,0.74,fat,fat
5660,0.66,0.78,fat,fat
5661,0.76,0.73,fat,fat
5662,0.72,0.925,normal,normal
5663,0.51,0.99,thin,thin
5664,0.37,0.925,thin,thin
5665,0.73,0.605,fat,fat
5666,0.45,0.855,thin,thin
5667,0.47,0.885,thin,thin
5668,0.57,0.745,fat,fat
5669,0.73,0.845,fat,fat
5670,0.54,0.665,fat,fat
5671,0.42,0.915,thin,thin
5672,0.43,0.69,normal,normal
5673,0.38,0.82,thin,thin
5674,0.47,0.605,fat,fat
5675,0.47,0.845,thin,thin
5676,0.43,0.895,thin,thin
5677,0.39,0.92,thin,thin
5678,0.47,0.705,normal,normal
5679,0.44,0.775,thin,thin
5680,0.64,0.765,fat,fat
5681,0.46,0.905,thin,thin
5682,0.44,0.685,normal,normal
5683,0.35,0.795,thin,thin
5684,0.55,0.79,normal,normal
5685,0.51,0.685,fat,fat
5686,0.63,0.715,fat,fat
5687,0.74,0.625,fat,fat
5688,0.77,0.725,fat,fat
5689,0.65,0.985,thin,thin
5690,0.4,0.88,thin,thin
5691,0.36,0.7,thin,normal
5692,0.71,0.97,normal,normal
5693,0.39,0.975,thin,thin
5694,0.79,0.895,normal,normal
5695,0.62,0.93,thin,thin
5696,0.48,0.93,thin,thin
5697,0.76,0.85,fat,fat
5698,0.36,0.735,thin,thin
5699,0.75,0.77,fat,fat
5700,0.42,0.895,thin,thin
5701,0.49,0.85,thin,thin
5702,0.44,0.69,normal,normal
5703,0.45,0.81,thin,thin
5704,0.44,0.675,normal,normal
5705,0.38,0.69,normal,normal
5706,0.66,0.76,fat,fat
5707,0.67,0.91,normal,normal
5708,0.65,0.625,fat,fat
5709,0.44,0.635,fat,fat
5710,0.43,0.795,thin,thin
5711,0.63,0.8,normal,normal
5712,0.5,0.935,thin,thin
5713,0.59,0.77,normal,normal
5714,0.36,0.7,thin,normal
5715,0.6,0.685,fat,fat
5716,0.62,0.825,normal,normal
5717,0.7,0.675,fat,fat
5718,0.66,0.9,normal,normal
5719,0.65,0.845,normal,normal
5720,0.75,0.905,normal,normal
5721,0.73,0.775,fat,fat
5722,0.46,0.74,normal,normal
5723,0.67,0.635,fat,fat
5724,0.4,0.86,thin,thin
5725,0.39,0.625,normal,fat
5726,0.73,0.685,fat,fat
5727,0.54,0.735,normal,normal
5728,0.48,0.955,thin,thin
5729,0.57,0.91,thin,thin
5730,0.59,0.635,fat,fat
5731,0.73,0.63,fat,fat
5732,0.54,0.78,normal,normal
5733,0.61,0.63,fat,fat
5734,0.54,0.9,thin,thin
5735,0.56,0.705,fat,fat
5736,0.49,0.68,fat,fat
5737,0.75,0.695,fat,fat
5738,0.69,0.915,normal,normal
5739,0.41,0.865,thin,thin
5740,0.74,0.88,normal,normal
5741,0.58,0.78,normal,normal
5742,0.72,0.6,fat,fat
5743,0.51,0.835,thin,thin
5744,0.76,0.88,normal,normal
5745,0.76,0.61,fat,fat
5746,0.68,0.625,fat,fat
5747,0.5,0.985,thin,thin
5748,0.8,0.85,fat,fat
5749,0.69,0.76,fat,fat
5750,0.35,0.65,normal,normal
5751,0.64,0.655,fat,fat
5752,0.77,0.755,fat,fat
5753,0.8,0.6,fat,fat
5754,0.74,0.915,normal,normal
5755,0.42,0.645,fat,fat
5756,0.41,0.985,thin,thin
5757,0.8,0.875,fat,fat
5758,0.42,0.905,thin,thin
5759,0.54,0.87,thin,thin
5760,0.55,0.78,normal,normal
5761,0.36,0.605,normal,normal
5762,0.51,0.705,fat,fat
5763,0.53,0.93,thin,thin
5764,0.73,0.955,normal,normal
5765,0.76,0.79,fat,fat
5766,0.64,0.78,fat,fat
5767,0.58,0.885,normal,thin
5768,0.8,0.95,normal,normal
5769,0.6,0.985,thin,thin
5770,0.59,0.81,normal,normal
5771,0.45,0.93,thin,thin
5772,0.62,0.885,normal,normal
5773,0.71,0.74,fat,fat
5774,0.8,0.815,fat,fat
5775,0.6,0.62,fat,fat
5776,0.43,0.69,normal,normal
5777,0.44,0.955,thin,thin
5778,0.52,0.84,thin,thin
5779,0.59,0.73,fat,fat
5780,0.69,0.62,fat,fat
5781,0.46,0.89,thin,thin
5782,0.59,0.865,normal,normal
5783,0.54,0.74,normal,normal
5784,0.35,0.66,normal,normal
5785,0.36,0.815,thin,thin
5786,0.6,0.755,fat,fat
5787,0.5,0.605,fat,fat
5788,0.41,0.935,thin,thin
5789,0.56,0.9,thin,thin
5790,0.71,0.75,fat,fat
5791,0.72,0.965,normal,normal
5792,0.66,0.89,normal,normal
5793,0.77,0.76,fat,fat
5794,0.48,0.72,normal,normal
5795,0.43,0.82,thin,thin
5796,0.37,0.925,thin,thin
5797,0.75,0.935,normal,normal
5798,0.5,0.755,normal,normal
5799,0.56,0.735,fat,fat
5800,0.66,0.675,fat,fat
5801,0.46,0.91,thin,thin
5802,0.8,0.96,normal,normal
5803,0.53,0.625,fat,fat
5804,0.48,0.72,normal,normal
5805,0.41,0.645,normal,normal
5806,0.38,0.94,thin,thin
5807,0.77,0.82,fat,fat
5808,0.59,0.995,thin,thin
5809,0.49,0.835,thin,thin
5810,0.41,0.855,thin,thin
5811,0.65,0.69,fat,fat
5812,0.79,0.85,fat,fat
